TABLE NO.  2
 ETA1        ETA2        ETA3        ETA4        ETA5
  0.0000E+00  4.9230E-01  1.4584E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9230E-01  1.4584E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9230E-01  1.4584E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9230E-01  1.4584E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9230E-01  1.4584E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9230E-01  1.4584E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9230E-01  1.4584E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9230E-01  1.4584E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9230E-01  1.4584E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8340E-01 -9.1857E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8340E-01 -9.1857E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8340E-01 -9.1857E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8340E-01 -9.1857E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8340E-01 -9.1857E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8340E-01 -9.1857E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8340E-01 -9.1857E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8340E-01 -9.1857E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8340E-01 -9.1857E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8340E-01 -9.1857E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5700E-01  5.8564E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5700E-01  5.8564E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5700E-01  5.8564E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5700E-01  5.8564E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5700E-01  5.8564E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5700E-01  5.8564E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5700E-01  5.8564E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5700E-01  5.8564E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5700E-01  5.8564E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.3290E-01 -2.7280E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.3290E-01 -2.7280E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.3290E-01 -2.7280E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.3290E-01 -2.7280E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.3290E-01 -2.7280E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.3290E-01 -2.7280E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.3290E-01 -2.7280E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.3290E-01 -2.7280E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.3290E-01 -2.7280E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.3290E-01 -2.7280E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.5565E-02  5.0629E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.5565E-02  5.0629E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.5565E-02  5.0629E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.5565E-02  5.0629E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.5565E-02  5.0629E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.5565E-02  5.0629E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.5565E-02  5.0629E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.3134E-01 -6.1380E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.3134E-01 -6.1380E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.3134E-01 -6.1380E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.3134E-01 -6.1380E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.3134E-01 -6.1380E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.3134E-01 -6.1380E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.3134E-01 -6.1380E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.3134E-01 -6.1380E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.3134E-01 -6.1380E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.3134E-01 -6.1380E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2095E-02 -4.1613E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2095E-02 -4.1613E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2095E-02 -4.1613E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2095E-02 -4.1613E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2095E-02 -4.1613E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2095E-02 -4.1613E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2095E-02 -4.1613E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2095E-02 -4.1613E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2095E-02 -4.1613E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3207E-01 -1.1972E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3207E-01 -1.1972E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3207E-01 -1.1972E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3207E-01 -1.1972E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3207E-01 -1.1972E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3207E-01 -1.1972E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3207E-01 -1.1972E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3207E-01 -1.1972E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3207E-01 -1.1972E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7801E-01 -1.5303E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7801E-01 -1.5303E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7801E-01 -1.5303E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7801E-01 -1.5303E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7801E-01 -1.5303E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7801E-01 -1.5303E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7801E-01 -1.5303E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7801E-01 -1.5303E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.5928E-01  1.6552E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.5928E-01  1.6552E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.5928E-01  1.6552E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.5928E-01  1.6552E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.5928E-01  1.6552E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.5928E-01  1.6552E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.5928E-01  1.6552E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.5928E-01  1.6552E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.5928E-01  1.6552E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6808E-02 -2.2595E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6808E-02 -2.2595E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6808E-02 -2.2595E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6808E-02 -2.2595E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6808E-02 -2.2595E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6808E-02 -2.2595E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6808E-02 -2.2595E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6808E-02 -2.2595E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6808E-02 -2.2595E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6808E-02 -2.2595E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6728E-01  3.1899E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6728E-01  3.1899E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6728E-01  3.1899E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6728E-01  3.1899E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6728E-01  3.1899E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6728E-01  3.1899E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6728E-01  3.1899E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6728E-01  3.1899E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5940E-01  6.3884E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5940E-01  6.3884E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5940E-01  6.3884E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5940E-01  6.3884E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5940E-01  6.3884E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5940E-01  6.3884E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5940E-01  6.3884E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.1540E-01 -1.2448E+00  0.0000E+00  0.0000E+00
  0.0000E+00  2.1540E-01 -1.2448E+00  0.0000E+00  0.0000E+00
  0.0000E+00  2.1540E-01 -1.2448E+00  0.0000E+00  0.0000E+00
  0.0000E+00  2.1540E-01 -1.2448E+00  0.0000E+00  0.0000E+00
  0.0000E+00  2.1540E-01 -1.2448E+00  0.0000E+00  0.0000E+00
  0.0000E+00  2.1540E-01 -1.2448E+00  0.0000E+00  0.0000E+00
  0.0000E+00  2.1540E-01 -1.2448E+00  0.0000E+00  0.0000E+00
  0.0000E+00  2.1540E-01 -1.2448E+00  0.0000E+00  0.0000E+00
  0.0000E+00  2.1540E-01 -1.2448E+00  0.0000E+00  0.0000E+00
  0.0000E+00  2.1540E-01 -1.2448E+00  0.0000E+00  0.0000E+00
  0.0000E+00  2.2867E-01 -2.0831E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2867E-01 -2.0831E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2867E-01 -2.0831E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2867E-01 -2.0831E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2867E-01 -2.0831E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2867E-01 -2.0831E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2867E-01 -2.0831E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2867E-01 -2.0831E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2867E-01 -2.0831E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2867E-01 -2.0831E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.4121E-01  6.5863E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.4121E-01  6.5863E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.4121E-01  6.5863E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.4121E-01  6.5863E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.4121E-01  6.5863E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.4121E-01  6.5863E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.4121E-01  6.5863E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.4121E-01  6.5863E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.4121E-01  6.5863E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7429E-01 -2.0605E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7429E-01 -2.0605E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7429E-01 -2.0605E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7429E-01 -2.0605E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7429E-01 -2.0605E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7429E-01 -2.0605E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7429E-01 -2.0605E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7429E-01 -2.0605E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7429E-01 -2.0605E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7429E-01 -2.0605E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8623E-01  2.9842E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8623E-01  2.9842E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8623E-01  2.9842E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8623E-01  2.9842E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8623E-01  2.9842E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8623E-01  2.9842E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8623E-01  2.9842E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8623E-01  2.9842E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8623E-01  2.9842E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8623E-01  2.9842E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.7409E-02  9.1591E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.7409E-02  9.1591E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.7409E-02  9.1591E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.7409E-02  9.1591E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.7409E-02  9.1591E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.7409E-02  9.1591E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.7409E-02  9.1591E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2270E-01 -1.2995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2270E-01 -1.2995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2270E-01 -1.2995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2270E-01 -1.2995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2270E-01 -1.2995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2270E-01 -1.2995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2270E-01 -1.2995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2270E-01 -1.2995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2270E-01 -1.2995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2270E-01 -1.2995E-01  0.0000E+00  0.0000E+00
  0.0000E+00  8.5479E-02 -2.3699E-01  0.0000E+00  0.0000E+00
  0.0000E+00  8.5479E-02 -2.3699E-01  0.0000E+00  0.0000E+00
  0.0000E+00  8.5479E-02 -2.3699E-01  0.0000E+00  0.0000E+00
  0.0000E+00  8.5479E-02 -2.3699E-01  0.0000E+00  0.0000E+00
  0.0000E+00  8.5479E-02 -2.3699E-01  0.0000E+00  0.0000E+00
  0.0000E+00  8.5479E-02 -2.3699E-01  0.0000E+00  0.0000E+00
  0.0000E+00  8.5479E-02 -2.3699E-01  0.0000E+00  0.0000E+00
  0.0000E+00  8.5479E-02 -2.3699E-01  0.0000E+00  0.0000E+00
  0.0000E+00  8.5479E-02 -2.3699E-01  0.0000E+00  0.0000E+00
  0.0000E+00  8.5479E-02 -2.3699E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.6215E-02  6.1843E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.6215E-02  6.1843E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.6215E-02  6.1843E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.6215E-02  6.1843E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.6215E-02  6.1843E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.6215E-02  6.1843E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.6215E-02  6.1843E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.6215E-02  6.1843E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.6215E-02  6.1843E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.6215E-02  6.1843E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2806E-01  9.2672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2806E-01  9.2672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2806E-01  9.2672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2806E-01  9.2672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2806E-01  9.2672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2806E-01  9.2672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2806E-01  9.2672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6088E-01 -6.0286E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6088E-01 -6.0286E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6088E-01 -6.0286E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6088E-01 -6.0286E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6088E-01 -6.0286E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6088E-01 -6.0286E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6088E-01 -6.0286E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6088E-01 -6.0286E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6088E-01 -6.0286E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6088E-01 -6.0286E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0613E-01  9.0632E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0613E-01  9.0632E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0613E-01  9.0632E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0613E-01  9.0632E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0613E-01  9.0632E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0613E-01  9.0632E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0613E-01  9.0632E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0613E-01  9.0632E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0039E-01  7.4336E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0039E-01  7.4336E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0039E-01  7.4336E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0039E-01  7.4336E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0039E-01  7.4336E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0039E-01  7.4336E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0039E-01  7.4336E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0039E-01  7.4336E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0039E-01  7.4336E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0039E-01  7.4336E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3316E-02 -2.4059E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3316E-02 -2.4059E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3316E-02 -2.4059E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3316E-02 -2.4059E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3316E-02 -2.4059E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3316E-02 -2.4059E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3316E-02 -2.4059E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3316E-02 -2.4059E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3316E-02 -2.4059E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3316E-02 -2.4059E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9536E-01  1.0225E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9536E-01  1.0225E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9536E-01  1.0225E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9536E-01  1.0225E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9536E-01  1.0225E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9536E-01  1.0225E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9536E-01  1.0225E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9536E-01  1.0225E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1821E-01  3.7271E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1821E-01  3.7271E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1821E-01  3.7271E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1821E-01  3.7271E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1821E-01  3.7271E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1821E-01  3.7271E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1821E-01  3.7271E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1821E-01  3.7271E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1821E-01  3.7271E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1821E-01  3.7271E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6860E-01  4.8878E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6860E-01  4.8878E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6860E-01  4.8878E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6860E-01  4.8878E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6860E-01  4.8878E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6860E-01  4.8878E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6860E-01  4.8878E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6860E-01  4.8878E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6860E-01  4.8878E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6860E-01  4.8878E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1343E-01  2.1823E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1343E-01  2.1823E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1343E-01  2.1823E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1343E-01  2.1823E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1343E-01  2.1823E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1343E-01  2.1823E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1343E-01  2.1823E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1343E-01  2.1823E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1343E-01  2.1823E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1343E-01  2.1823E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3762E-01 -1.4388E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3762E-01 -1.4388E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3762E-01 -1.4388E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3762E-01 -1.4388E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3762E-01 -1.4388E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3762E-01 -1.4388E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3762E-01 -1.4388E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3762E-01 -1.4388E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3762E-01 -1.4388E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3762E-01 -1.4388E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.3828E-02  7.9249E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.3828E-02  7.9249E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.3828E-02  7.9249E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.3828E-02  7.9249E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.3828E-02  7.9249E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.3828E-02  7.9249E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.3828E-02  7.9249E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.3828E-02  7.9249E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5147E-01 -3.6079E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5147E-01 -3.6079E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5147E-01 -3.6079E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5147E-01 -3.6079E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5147E-01 -3.6079E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5147E-01 -3.6079E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5147E-01 -3.6079E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5147E-01 -3.6079E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5147E-01 -3.6079E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5147E-01 -3.6079E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.2875E-01  8.3235E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.2875E-01  8.3235E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.2875E-01  8.3235E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.2875E-01  8.3235E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.2875E-01  8.3235E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.2875E-01  8.3235E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.2875E-01  8.3235E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.2875E-01  8.3235E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5207E-01  3.3168E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5207E-01  3.3168E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5207E-01  3.3168E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5207E-01  3.3168E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5207E-01  3.3168E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5207E-01  3.3168E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5207E-01  3.3168E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5207E-01  3.3168E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5207E-01  3.3168E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5207E-01  3.3168E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2425E-01 -9.0845E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2425E-01 -9.0845E-02  0.0000E+00  0.0000E+00
